race_id,bet_type,combination,odds,odds_min,odds_max,captured_at,source_cname
20260628_函館_11,sanrentan,2>5>11,796.7,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>5>12,712.6,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>5>13,3124.5,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>5>14,608.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>5>15,1392.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>6>1,5088.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>6>3,4467.7,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>6>4,3887.0,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>6>5,3397.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>6>7,6847.7,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>6>8,3190.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>6>9,6047.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>6>10,5100.0,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>6>11,3786.6,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>6>12,3551.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>6>13,9454.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>6>14,4440.6,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>6>15,6174.5,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>7>1,6334.6,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>7>3,6815.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>7>4,3681.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>7>5,4788.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>7>6,7426.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>7>8,5024.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>7>9,8935.5,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>7>10,6080.6,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>7>11,4815.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>7>12,4584.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>7>13,7878.6,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>7>14,5367.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>7>15,6005.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>8>1,2739.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>8>3,1974.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>8>4,1029.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>8>5,792.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>8>6,2777.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>8>7,3505.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>8>9,3939.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>8>10,2224.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>8>11,1252.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>8>12,1009.7,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>8>13,3760.7,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>8>14,1084.6,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>8>15,1925.6,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>9>1,8757.5,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>9>3,7767.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>9>4,6114.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>9>5,5082.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>9>6,6353.0,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>9>7,9704.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>9>8,5846.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>9>10,8357.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>9>11,6235.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>9>12,6280.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>9>13,11243.6,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>9>14,5159.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>9>15,10271.6,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>10>1,3429.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>10>3,3545.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>10>4,2118.6,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>10>5,1532.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>10>6,3859.7,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>10>7,4551.0,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>10>8,2607.5,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>10>9,6763.5,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>10>11,2189.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>10>12,1826.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>10>13,5018.5,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>10>14,2194.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>10>15,2894.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>11>1,2120.7,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>11>3,2033.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>11>4,1261.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>11>5,917.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>11>6,2892.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>11>7,3849.6,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>11>8,1258.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>11>9,4327.0,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>11>10,1851.0,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>11>12,977.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>11>13,3206.6,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>11>14,970.0,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>11>15,1907.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>12>1,2017.5,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>12>3,1833.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>12>4,896.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>12>5,794.5,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>12>6,2538.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>12>7,2810.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>12>8,1017.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>12>9,3989.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>12>10,1315.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>12>11,934.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>12>13,2986.6,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>12>14,755.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>12>15,1215.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>13>1,9577.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>13>3,7892.7,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>13>4,5348.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>13>5,5593.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>13>6,10644.7,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>13>7,7822.5,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>13>8,4939.6,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>13>9,11301.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>13>10,7401.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>13>11,4310.0,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>13>12,4857.7,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>13>14,4676.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>13>15,6209.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>14>1,1743.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>14>3,1926.5,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>14>4,1053.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>14>5,693.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>14>6,3358.5,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>14>7,4000.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>14>8,1065.7,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>14>9,4383.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>14>10,1774.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>14>11,940.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>14>12,754.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>14>13,3582.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>14>15,1587.6,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>15>1,3735.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>15>3,3211.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>15>4,1505.5,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>15>5,1724.0,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>15>6,4737.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>15>7,3780.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>15>8,2069.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>15>9,7964.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>15>10,2607.5,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>15>11,1930.7,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>15>12,1503.0,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>15>13,4763.0,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,2>15>14,1821.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>1>2,3244.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>1>4,3371.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>1>5,2081.5,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>1>6,5621.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>1>7,7183.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>1>8,3348.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>1>9,8022.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>1>10,4518.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>1>11,3519.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>1>12,3519.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>1>13,9598.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>1>14,3322.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>1>15,5502.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>2>1,2807.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>2>4,2198.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>2>5,1779.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>2>6,4055.6,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>2>7,6316.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>2>8,2366.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>2>9,5853.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>2>10,4532.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>2>11,2627.7,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>2>12,2809.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>2>13,8454.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>2>14,2506.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>2>15,4472.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>4>1,3153.7,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>4>2,2357.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>4>5,1158.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>4>6,4676.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>4>7,4863.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>4>8,1970.5,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>4>9,8007.7,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>4>10,3366.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>4>11,2062.0,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>4>12,1817.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>4>13,7207.0,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>4>14,2149.7,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>4>15,2256.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>5>1,1967.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>5>2,1892.5,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>5>4,1261.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>5>6,2917.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>5>7,5309.5,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>5>8,1192.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>5>9,5932.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>5>10,2578.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>5>11,1409.0,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>5>12,1402.7,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>5>13,5815.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>5>14,1341.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>5>15,1840.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>6>1,4657.0,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>6>2,5153.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>6>4,5636.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>6>5,3450.7,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>6>7,11045.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>6>8,4890.1,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>6>9,6620.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>6>10,6271.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>6>11,5932.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>6>12,3953.4,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>6>13,12892.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>6>14,5367.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>6>15,5172.0,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>7>1,8990.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>7>2,6343.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>7>4,5536.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>7>5,6551.8,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>7>6,9577.9,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>7>8,7726.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>7>9,14654.2,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
20260628_函館_11,sanrentan,3>7>10,7376.3,,,2026-06-28T03:34:41.609291+00:00,pw158ouS302202601061120260628Z/D1
